c1,c2,c3,c4
0.1175,0.2575,0.2275,0.3975
0.12,0.2575,0.2275,0.395
0.1175,0.2575,0.23,0.395
0.1175,0.2575,0.23,0.395
0.1175,0.255,0.23,0.3975
0.1175,0.255,0.23,0.3975
0.1175,0.2575,0.23,0.395
0.12,0.2575,0.2275,0.395
0.12,0.2575,0.2275,0.395
0.12,0.2575,0.225,0.3975
0.12,0.26,0.225,0.395
0.12,0.2575,0.225,0.3975
0.1225,0.2575,0.225,0.395
0.1225,0.2575,0.2275,0.3925
0.12,0.2575,0.23,0.3925
0.12,0.2575,0.2275,0.395
0.1175,0.26,0.2275,0.395
0.1175,0.26,0.2275,0.395
0.115,0.26,0.23,0.395
0.1125,0.26,0.2325,0.395
0.1125,0.2575,0.2325,0.3975
0.1125,0.2575,0.235,0.395
0.1125,0.26,0.2325,0.395
0.115,0.26,0.2325,0.3925
0.115,0.26,0.23,0.395
0.115,0.26,0.23,0.395
0.115,0.2575,0.23,0.3975
0.115,0.2575,0.2325,0.395
0.1175,0.255,0.2325,0.395
0.1175,0.255,0.2325,0.395
0.1175,0.2525,0.235,0.395
0.1175,0.2525,0.2375,0.3925
0.115,0.2525,0.2375,0.395
0.115,0.255,0.2375,0.3925
0.1175,0.255,0.2375,0.39
0.1175,0.255,0.2375,0.39
0.12,0.2525,0.2375,0.39
0.12,0.25,0.2375,0.3925
0.12,0.2525,0.2375,0.39
0.12,0.25,0.24,0.39
0.12,0.2525,0.24,0.3875
0.1175,0.255,0.24,0.3875
0.1175,0.255,0.24,0.3875
0.1175,0.255,0.24,0.3875
0.1175,0.255,0.2375,0.39
0.1175,0.255,0.2375,0.39
0.1175,0.255,0.2375,0.39
0.1175,0.2525,0.24,0.39
0.1175,0.255,0.24,0.3875
0.1175,0.255,0.2425,0.385
0.1175,0.2575,0.24,0.385
0.12,0.2575,0.24,0.3825
0.12,0.2575,0.2425,0.38
0.12,0.2575,0.2425,0.38
0.12,0.2575,0.24,0.3825
0.12,0.2575,0.2375,0.385
0.12,0.26,0.2375,0.3825
0.12,0.26,0.2375,0.3825
0.12,0.26,0.2375,0.3825
0.12,0.26,0.24,0.38
0.1225,0.2575,0.24,0.38
0.1225,0.2575,0.2425,0.3775
0.1225,0.2575,0.2425,0.3775
0.1225,0.2575,0.2425,0.3775
0.1225,0.2575,0.24,0.38
0.1225,0.2575,0.24,0.38
0.1225,0.2575,0.24,0.38
0.125,0.2575,0.24,0.3775
0.1275,0.2575,0.24,0.375
0.1275,0.26,0.2375,0.375
0.1275,0.26,0.2375,0.375
0.125,0.2625,0.2375,0.375
0.125,0.2625,0.2375,0.375
0.125,0.26,0.2375,0.3775
0.125,0.26,0.2375,0.3775
0.125,0.2625,0.2375,0.375
0.1225,0.265,0.2375,0.375
0.12,0.265,0.2375,0.3775
0.12,0.265,0.2375,0.3775
0.12,0.265,0.2375,0.3775
0.12,0.265,0.2375,0.3775
0.12,0.265,0.235,0.38
0.12,0.265,0.235,0.38
0.12,0.265,0.2375,0.3775
0.12,0.2625,0.2375,0.38
0.12,0.2625,0.24,0.3775
0.1225,0.26,0.24,0.3775
0.1225,0.26,0.24,0.3775
0.1225,0.2575,0.2425,0.3775
0.1225,0.2575,0.2425,0.3775
0.1225,0.255,0.2425,0.38
0.12,0.2575,0.2425,0.38
0.12,0.26,0.2425,0.3775
0.12,0.2575,0.2425,0.38
0.1225,0.255,0.2425,0.38
0.1225,0.255,0.2425,0.38
0.1225,0.255,0.2425,0.38
0.1225,0.255,0.24,0.3825
0.1225,0.2525,0.24,0.385
0.1225,0.2525,0.24,0.385
0.1225,0.255,0.24,0.3825
0.1225,0.255,0.2425,0.38
0.1225,0.255,0.2425,0.38
0.1225,0.255,0.24,0.3825
0.1225,0.2525,0.24,0.385
0.12,0.255,0.24,0.385
0.12,0.2525,0.2425,0.385
0.1225,0.2525,0.2425,0.3825
0.12,0.255,0.2425,0.3825
0.12,0.255,0.2425,0.3825
0.12,0.2575,0.24,0.3825
0.12,0.2575,0.24,0.3825
0.12,0.2575,0.2425,0.38
0.12,0.2575,0.2425,0.38
0.12,0.2575,0.2425,0.38
0.12,0.2575,0.2425,0.38
0.12,0.26,0.2425,0.3775
0.1175,0.26,0.245,0.3775
0.1175,0.26,0.245,0.3775
0.1175,0.2625,0.2425,0.3775
0.115,0.2625,0.245,0.3775
0.115,0.26,0.2475,0.3775
0.115,0.2575,0.2475,0.38
0.115,0.2575,0.2475,0.38
0.115,0.255,0.2475,0.3825
0.115,0.2575,0.2475,0.38
0.115,0.2575,0.2475,0.38
0.115,0.2575,0.245,0.3825
0.115,0.255,0.245,0.385
0.115,0.255,0.245,0.385
0.1125,0.2575,0.245,0.385
0.1125,0.2575,0.2425,0.3875
0.11,0.2575,0.245,0.3875
0.11,0.26,0.2425,0.3875
0.11,0.26,0.2425,0.3875
0.11,0.26,0.2425,0.3875
0.11,0.26,0.2425,0.3875
0.11,0.26,0.2425,0.3875
0.11,0.26,0.24,0.39
0.11,0.26,0.24,0.39
0.1075,0.2625,0.24,0.39
0.1075,0.2625,0.2425,0.3875
0.1075,0.2625,0.2425,0.3875
0.1075,0.2625,0.2425,0.3875
0.1075,0.2625,0.2425,0.3875
0.1075,0.2625,0.2425,0.3875
0.1075,0.2625,0.24,0.39
0.1075,0.26,0.24,0.3925
0.1075,0.2625,0.24,0.39
0.1075,0.26,0.24,0.3925
0.1075,0.2575,0.2425,0.3925
0.1075,0.26,0.24,0.3925
0.1075,0.2625,0.24,0.39
0.1075,0.265,0.2375,0.39
0.1075,0.265,0.235,0.3925
0.105,0.265,0.235,0.395
0.105,0.265,0.235,0.395
0.1025,0.265,0.2375,0.395
0.1025,0.2625,0.24,0.395
0.1025,0.2625,0.24,0.395
0.1025,0.2625,0.2425,0.3925
0.1025,0.265,0.2425,0.39
0.1,0.2675,0.2425,0.39
0.1,0.2675,0.2425,0.39
0.1,0.2675,0.245,0.3875
0.1,0.265,0.245,0.39
0.1,0.265,0.245,0.39
0.1,0.2625,0.245,0.3925
0.1,0.26,0.245,0.395
0.1025,0.2575,0.245,0.395
0.105,0.2575,0.245,0.3925
0.105,0.2575,0.245,0.3925
0.1075,0.2575,0.245,0.39
0.1075,0.2575,0.245,0.39
0.1075,0.26,0.245,0.3875
0.1075,0.26,0.2475,0.385
0.1075,0.2625,0.2475,0.3825
0.1075,0.26,0.25,0.3825
0.105,0.26,0.25,0.385
0.105,0.2575,0.25,0.3875
0.105,0.255,0.25,0.39
0.105,0.2525,0.25,0.3925
0.105,0.2525,0.25,0.3925
0.1075,0.25,0.25,0.3925
0.11,0.2475,0.25,0.3925
0.11,0.245,0.2525,0.3925
0.11,0.2425,0.2525,0.395
0.11,0.2425,0.25,0.3975
0.1125,0.2425,0.25,0.395
0.1125,0.245,0.2475,0.395
0.1125,0.2475,0.2475,0.3925
0.115,0.2475,0.2475,0.39
0.1125,0.2475,0.2475,0.3925
0.1125,0.2475,0.245,0.395
0.1125,0.25,0.245,0.3925
0.1125,0.2475,0.2475,0.3925
0.115,0.2475,0.2475,0.39
0.115,0.25,0.2475,0.3875
0.115,0.2475,0.2475,0.39
0.115,0.25,0.2475,0.3875
0.115,0.25,0.25,0.385
0.115,0.2525,0.2475,0.385
0.115,0.25,0.25,0.385
0.115,0.25,0.2475,0.3875
0.115,0.25,0.2475,0.3875
0.115,0.2475,0.2475,0.39
0.115,0.2475,0.25,0.3875
0.115,0.245,0.2525,0.3875
0.115,0.245,0.2525,0.3875
0.115,0.2475,0.2525,0.385
0.115,0.25,0.25,0.385
0.115,0.25,0.25,0.385
0.1175,0.25,0.25,0.3825
0.115,0.25,0.25,0.385
0.115,0.2525,0.25,0.3825
0.1175,0.2525,0.2475,0.3825
0.1175,0.2525,0.25,0.38
0.1175,0.255,0.2475,0.38
0.1175,0.255,0.245,0.3825
0.1175,0.255,0.245,0.3825
0.115,0.255,0.2475,0.3825
0.115,0.255,0.2475,0.3825
0.115,0.255,0.245,0.385
0.115,0.255,0.2475,0.3825
0.1175,0.255,0.2475,0.38
0.12,0.255,0.2475,0.3775
0.12,0.2575,0.245,0.3775
0.1175,0.26,0.245,0.3775
0.1175,0.26,0.245,0.3775
0.1175,0.26,0.245,0.3775
0.1175,0.26,0.2475,0.375
0.1175,0.26,0.2475,0.375
0.1175,0.2625,0.2475,0.3725
0.1175,0.2625,0.25,0.37
0.115,0.2625,0.25,0.3725
0.115,0.2625,0.25,0.3725
0.115,0.2625,0.25,0.3725
0.1175,0.2625,0.2475,0.3725
0.1175,0.26,0.2475,0.375
0.1175,0.26,0.2475,0.375
0.1175,0.26,0.25,0.3725
0.1175,0.26,0.25,0.3725
0.12,0.2575,0.25,0.3725
0.1225,0.255,0.25,0.3725
0.1225,0.255,0.25,0.3725
0.1225,0.2525,0.25,0.375
0.1225,0.2525,0.2525,0.3725
0.1225,0.25,0.255,0.3725
0.1225,0.25,0.2575,0.37
0.1225,0.25,0.26,0.3675
0.1225,0.25,0.2625,0.365
0.1225,0.25,0.2625,0.365
0.1225,0.25,0.2625,0.365
0.125,0.25,0.26,0.365
0.1225,0.25,0.2625,0.365
0.12,0.25,0.2625,0.3675
0.12,0.2525,0.2625,0.365
0.1175,0.2525,0.265,0.365
0.115,0.255,0.265,0.365
0.115,0.255,0.265,0.365
0.115,0.255,0.265,0.365
0.115,0.255,0.265,0.365
0.1125,0.2575,0.265,0.365
0.11,0.26,0.265,0.365
0.11,0.26,0.265,0.365
0.11,0.26,0.265,0.365
0.11,0.26,0.265,0.365
0.11,0.2625,0.265,0.3625
0.11,0.265,0.2625,0.3625
0.11,0.265,0.26,0.365
0.11,0.2675,0.26,0.3625
0.11,0.27,0.26,0.36
0.11,0.27,0.26,0.36
0.11,0.2675,0.26,0.3625
0.11,0.2675,0.26,0.3625
0.1125,0.2675,0.2575,0.3625
0.1125,0.27,0.2575,0.36
0.1125,0.27,0.2575,0.36
0.11,0.2725,0.2575,0.36
0.11,0.27,0.2575,0.3625
0.1125,0.27,0.255,0.3625
0.1125,0.27,0.255,0.3625
0.1125,0.27,0.255,0.3625
0.11,0.27,0.255,0.365
0.11,0.27,0.255,0.365
0.11,0.27,0.255,0.365
0.1125,0.27,0.255,0.3625
0.1125,0.27,0.255,0.3625
0.11,0.27,0.255,0.365
0.11,0.27,0.255,0.365
0.11,0.2725,0.255,0.3625
0.11,0.2725,0.255,0.3625
0.11,0.2725,0.2575,0.36
0.11,0.2725,0.2575,0.36
0.1075,0.2725,0.26,0.36
0.11,0.2725,0.2575,0.36
0.11,0.2725,0.26,0.3575
0.1125,0.27,0.26,0.3575
0.1125,0.2725,0.2575,0.3575
0.1125,0.2725,0.2575,0.3575
0.1125,0.2725,0.2575,0.3575
0.1125,0.27,0.2575,0.36
0.1125,0.27,0.26,0.3575
0.11,0.2725,0.26,0.3575
0.11,0.27,0.26,0.36
0.1125,0.27,0.2575,0.36
0.1125,0.27,0.26,0.3575
0.1125,0.27,0.26,0.3575
0.11,0.2725,0.26,0.3575
0.11,0.275,0.26,0.355
0.11,0.275,0.26,0.355
0.1125,0.2725,0.26,0.355
0.1125,0.275,0.26,0.3525
0.1125,0.2725,0.26,0.355
0.1125,0.2725,0.26,0.355
0.1125,0.27,0.2625,0.355
0.1125,0.27,0.26,0.3575
0.11,0.2725,0.26,0.3575
0.11,0.27,0.26,0.36
0.11,0.27,0.2575,0.3625
0.11,0.2725,0.255,0.3625
0.11,0.275,0.255,0.36
0.11,0.2725,0.255,0.3625
0.1125,0.2725,0.2525,0.3625
0.11,0.2725,0.255,0.3625
0.1125,0.27,0.255,0.3625
0.1125,0.27,0.2575,0.36
0.11,0.27,0.26,0.36
0.1125,0.27,0.26,0.3575
0.1125,0.27,0.2625,0.355
0.11,0.27,0.265,0.355
0.11,0.27,0.265,0.355
0.11,0.27,0.265,0.355
0.11,0.2725,0.2625,0.355
0.11,0.2725,0.2625,0.355
0.11,0.27,0.2625,0.3575
0.11,0.27,0.26,0.36
0.1075,0.27,0.26,0.3625
0.1075,0.2675,0.2625,0.3625
0.1075,0.265,0.2625,0.365
0.1075,0.265,0.26,0.3675
0.1075,0.265,0.26,0.3675
0.1075,0.265,0.26,0.3675
0.1075,0.265,0.2625,0.365
0.1075,0.2675,0.2625,0.3625
0.1075,0.265,0.265,0.3625
0.1075,0.265,0.265,0.3625
0.1075,0.265,0.265,0.3625
0.11,0.265,0.265,0.36
0.11,0.265,0.265,0.36
0.11,0.2625,0.265,0.3625
0.1125,0.2625,0.265,0.36
0.1125,0.26,0.265,0.3625
0.1125,0.2575,0.2675,0.3625
0.1125,0.2575,0.265,0.365
0.1125,0.2575,0.265,0.365
0.1125,0.2575,0.265,0.365
0.1125,0.2575,0.265,0.365
0.1125,0.2575,0.2675,0.3625
0.1125,0.255,0.27,0.3625
0.1125,0.255,0.2725,0.36
0.1125,0.2575,0.2725,0.3575
0.1125,0.255,0.275,0.3575
0.1125,0.2575,0.2725,0.3575
0.1125,0.2575,0.2725,0.3575
0.115,0.255,0.2725,0.3575
0.115,0.255,0.27,0.36
0.115,0.255,0.27,0.36
0.115,0.2575,0.27,0.3575
0.115,0.26,0.27,0.355
0.115,0.26,0.27,0.355
0.115,0.26,0.2725,0.3525
0.115,0.26,0.2725,0.3525
0.115,0.26,0.275,0.35
0.115,0.2575,0.275,0.3525
0.1125,0.2575,0.2775,0.3525
0.1125,0.255,0.2775,0.355
0.115,0.255,0.2775,0.3525
0.1175,0.2525,0.2775,0.3525
0.1175,0.255,0.275,0.3525
0.12,0.255,0.2725,0.3525
0.12,0.255,0.275,0.35
0.12,0.2575,0.275,0.3475
0.12,0.2575,0.275,0.3475
0.12,0.255,0.275,0.35
0.12,0.255,0.2725,0.3525
0.12,0.255,0.2725,0.3525
0.12,0.2575,0.2725,0.35
0.1175,0.26,0.2725,0.35
0.1175,0.26,0.2725,0.35
0.115,0.26,0.2725,0.3525
0.115,0.26,0.2725,0.3525
0.115,0.26,0.2725,0.3525
0.115,0.2575,0.2725,0.355
0.115,0.2575,0.275,0.3525
0.1125,0.26,0.275,0.3525
0.1125,0.26,0.275,0.3525
0.1125,0.26,0.275,0.3525
0.115,0.26,0.275,0.35
0.115,0.26,0.2725,0.3525
0.115,0.26,0.275,0.35
0.115,0.26,0.2725,0.3525
0.1175,0.2575,0.2725,0.3525
0.1175,0.255,0.2725,0.355
0.1175,0.255,0.27,0.3575
0.1175,0.255,0.27,0.3575
0.1175,0.255,0.2675,0.36
0.12,0.255,0.265,0.36
0.12,0.2525,0.265,0.3625
0.1225,0.2525,0.265,0.36
0.1225,0.2525,0.2675,0.3575
0.125,0.25,0.2675,0.3575
0.1225,0.2525,0.2675,0.3575
0.1225,0.255,0.2675,0.355
0.1225,0.255,0.2675,0.355
0.1225,0.255,0.27,0.3525
0.12,0.255,0.2725,0.3525
0.12,0.255,0.2725,0.3525
0.1225,0.255,0.27,0.3525
0.1225,0.2525,0.2725,0.3525
0.125,0.2525,0.2725,0.35
0.125,0.2525,0.2725,0.35
0.125,0.2525,0.2725,0.35
0.1225,0.255,0.2725,0.35
0.1225,0.2575,0.27,0.35
0.1225,0.2575,0.27,0.35
0.12,0.2575,0.27,0.3525
0.12,0.2575,0.27,0.3525
0.12,0.2575,0.27,0.3525
0.12,0.26,0.27,0.35
0.12,0.26,0.27,0.35
0.1225,0.2575,0.27,0.35
0.12,0.2575,0.27,0.3525
0.12,0.255,0.27,0.355
0.12,0.2575,0.27,0.3525
0.12,0.26,0.27,0.35
0.12,0.26,0.27,0.35
0.12,0.26,0.2675,0.3525
0.12,0.2625,0.2675,0.35
0.12,0.265,0.2675,0.3475
0.1225,0.265,0.2675,0.345
0.1225,0.265,0.265,0.3475
0.125,0.2625,0.265,0.3475
0.125,0.2625,0.2675,0.345
0.125,0.2625,0.2675,0.345
0.125,0.26,0.2675,0.3475
0.125,0.26,0.2675,0.3475
0.125,0.2575,0.2675,0.35
0.125,0.2575,0.2675,0.35
0.125,0.2575,0.265,0.3525
0.125,0.26,0.2625,0.3525
0.125,0.26,0.2625,0.3525
0.125,0.2575,0.265,0.3525
0.1275,0.2575,0.2625,0.3525
0.1275,0.2575,0.2625,0.3525
0.125,0.2575,0.2625,0.355
0.125,0.2575,0.2625,0.355
0.125,0.2575,0.2625,0.355
0.125,0.2575,0.265,0.3525
0.125,0.255,0.265,0.355
0.125,0.2525,0.2675,0.355
0.125,0.2525,0.2675,0.355
0.125,0.2525,0.265,0.3575
0.1225,0.2525,0.265,0.36
0.1225,0.25,0.265,0.3625
0.125,0.2475,0.265,0.3625
0.1225,0.2475,0.265,0.365
0.125,0.245,0.265,0.365
0.125,0.245,0.265,0.365
0.125,0.245,0.2675,0.3625
0.125,0.245,0.2675,0.3625
0.125,0.2425,0.2675,0.365
0.125,0.24,0.2675,0.3675
0.125,0.24,0.27,0.365
0.125,0.24,0.27,0.365
0.125,0.24,0.27,0.365
0.125,0.24,0.27,0.365
0.125,0.2375,0.2725,0.365
0.125,0.2375,0.2725,0.365
0.125,0.2375,0.2725,0.365
0.125,0.2375,0.2725,0.365
0.125,0.2375,0.2725,0.365
0.125,0.235,0.275,0.365
0.1275,0.235,0.275,0.3625
0.1275,0.235,0.275,0.3625
0.1275,0.2375,0.275,0.36
0.1275,0.2375,0.2725,0.3625
0.1275,0.24,0.27,0.3625
0.1275,0.2375,0.27,0.365
0.1275,0.2375,0.27,0.365
0.13,0.2375,0.27,0.3625
0.13,0.2375,0.2725,0.36
0.1275,0.2375,0.275,0.36
0.1275,0.2375,0.275,0.36
0.1275,0.2375,0.275,0.36
0.1275,0.2375,0.275,0.36
0.125,0.2375,0.2775,0.36
0.1225,0.2375,0.28,0.36
0.12,0.24,0.28,0.36
0.12,0.24,0.28,0.36
0.12,0.24,0.28,0.36
0.1175,0.24,0.2825,0.36
0.1175,0.24,0.285,0.3575
0.115,0.24,0.285,0.36
0.115,0.24,0.285,0.36
0.115,0.24,0.2825,0.3625
0.1175,0.24,0.28,0.3625
0.1175,0.2375,0.28,0.365
0.12,0.2375,0.2775,0.365
0.12,0.2375,0.275,0.3675
0.12,0.2375,0.275,0.3675
0.1175,0.2375,0.275,0.37
0.1175,0.24,0.275,0.3675
0.1175,0.2425,0.275,0.365
0.1175,0.2425,0.275,0.365
0.115,0.2425,0.2775,0.365
0.115,0.24,0.2775,0.3675
0.115,0.24,0.28,0.365
0.115,0.2425,0.28,0.3625
0.115,0.2425,0.2775,0.365
0.115,0.245,0.2775,0.3625
0.115,0.245,0.275,0.365
0.115,0.245,0.275,0.365
0.115,0.2425,0.2775,0.365
0.115,0.245,0.2775,0.3625
0.115,0.2425,0.2775,0.365
0.115,0.2425,0.28,0.3625
0.115,0.24,0.28,0.365
0.115,0.2375,0.28,0.3675
0.115,0.24,0.2775,0.3675
0.1175,0.2375,0.2775,0.3675
0.1175,0.235,0.2775,0.37
0.1175,0.235,0.2775,0.37
0.12,0.235,0.2775,0.3675
0.12,0.235,0.275,0.37
0.12,0.235,0.275,0.37
0.12,0.235,0.2775,0.3675
0.12,0.2375,0.275,0.3675
0.12,0.24,0.275,0.365
0.12,0.2425,0.275,0.3625
0.12,0.24,0.275,0.365
0.12,0.2425,0.275,0.3625
0.1225,0.2425,0.275,0.36
0.12,0.245,0.275,0.36
0.12,0.2425,0.2775,0.36
0.1225,0.24,0.2775,0.36
0.1225,0.24,0.2775,0.36
0.12,0.24,0.2775,0.3625
0.12,0.2425,0.275,0.3625
0.12,0.2425,0.275,0.3625
0.12,0.2425,0.2775,0.36
0.12,0.2425,0.275,0.3625
0.12,0.2425,0.2725,0.365
0.12,0.2425,0.27,0.3675
0.12,0.2425,0.27,0.3675
0.1175,0.245,0.27,0.3675
0.12,0.245,0.2675,0.3675
0.12,0.245,0.2675,0.3675
0.12,0.2475,0.2675,0.365
0.12,0.245,0.2675,0.3675
0.12,0.2475,0.2675,0.365
0.12,0.2475,0.2675,0.365
0.12,0.2475,0.265,0.3675
0.12,0.2475,0.2675,0.365
0.12,0.2475,0.27,0.3625
0.12,0.2475,0.27,0.3625
0.12,0.2475,0.27,0.3625
0.12,0.245,0.27,0.365
0.12,0.245,0.2675,0.3675
0.12,0.2475,0.2675,0.365
0.12,0.2475,0.2675,0.365
0.12,0.25,0.2675,0.3625
0.12,0.2525,0.2675,0.36
0.12,0.2525,0.2675,0.36
0.12,0.25,0.27,0.36
0.12,0.2475,0.2725,0.36
0.12,0.245,0.2725,0.3625
0.12,0.245,0.27,0.365
0.12,0.245,0.2725,0.3625
0.12,0.2475,0.27,0.3625
0.12,0.2475,0.2725,0.36
0.12,0.2475,0.2725,0.36
0.1175,0.2475,0.275,0.36
0.1175,0.2475,0.2725,0.3625
0.1175,0.2475,0.2725,0.3625
0.1175,0.2475,0.275,0.36
0.1175,0.2475,0.2775,0.3575
0.1175,0.25,0.2775,0.355
0.1175,0.25,0.2775,0.355
0.1175,0.2475,0.28,0.355
0.115,0.25,0.28,0.355
0.115,0.25,0.28,0.355
0.115,0.2475,0.2825,0.355
0.115,0.25,0.2825,0.3525
0.115,0.25,0.2825,0.3525
0.115,0.2475,0.285,0.3525
0.115,0.2475,0.285,0.3525
0.115,0.245,0.2875,0.3525
0.115,0.245,0.2875,0.3525
0.115,0.245,0.2875,0.3525
0.115,0.2425,0.29,0.3525
0.115,0.2425,0.29,0.3525
0.115,0.2425,0.2925,0.35
0.115,0.24,0.2925,0.3525
0.115,0.2425,0.2925,0.35
0.115,0.2425,0.2925,0.35
0.1125,0.2425,0.2925,0.3525
0.1125,0.2425,0.295,0.35
0.11,0.2425,0.295,0.3525
0.1075,0.2425,0.295,0.355
0.1075,0.24,0.2975,0.355
0.1075,0.24,0.2975,0.355
0.1075,0.2375,0.2975,0.3575
0.1075,0.2375,0.3,0.355
0.1075,0.2375,0.3025,0.3525
0.1075,0.235,0.305,0.3525
0.1075,0.235,0.305,0.3525
0.105,0.235,0.305,0.355
0.105,0.235,0.305,0.355
0.105,0.235,0.305,0.355
0.105,0.235,0.305,0.355
0.105,0.2325,0.3075,0.355
0.105,0.2325,0.3075,0.355
0.105,0.2325,0.3075,0.355
0.1075,0.2325,0.3075,0.3525
0.1075,0.235,0.305,0.3525
0.1075,0.235,0.305,0.3525
0.105,0.235,0.305,0.355
0.105,0.235,0.305,0.355
0.105,0.235,0.3025,0.3575
0.105,0.235,0.305,0.355
0.1075,0.2325,0.305,0.355
0.1075,0.2325,0.305,0.355
0.1075,0.23,0.305,0.3575
0.1075,0.2275,0.305,0.36
0.1075,0.2275,0.305,0.36
0.1075,0.225,0.305,0.3625
0.1075,0.2275,0.305,0.36
0.1075,0.23,0.3025,0.36
0.1075,0.23,0.3,0.3625
0.1075,0.2275,0.3,0.365
0.1075,0.2275,0.3,0.365
0.1075,0.2275,0.3,0.365
0.1075,0.23,0.2975,0.365
0.1075,0.23,0.2975,0.365
0.1075,0.2325,0.2975,0.3625
0.1075,0.23,0.3,0.3625
0.1075,0.23,0.3025,0.36
0.1075,0.2275,0.3025,0.3625
0.1075,0.2275,0.3,0.365
0.1075,0.2275,0.3,0.365
0.11,0.2275,0.3,0.3625
0.1125,0.2275,0.3,0.36
0.1125,0.2275,0.3025,0.3575
0.1125,0.225,0.3025,0.36
0.11,0.225,0.3025,0.3625
0.11,0.225,0.3025,0.3625
0.11,0.225,0.3025,0.3625
0.1075,0.225,0.3025,0.365
0.11,0.225,0.3025,0.3625
0.11,0.2225,0.305,0.3625
0.11,0.2225,0.3075,0.36
0.1125,0.2225,0.305,0.36
0.1125,0.225,0.3025,0.36
0.115,0.225,0.3025,0.3575
0.115,0.225,0.305,0.355
0.115,0.225,0.305,0.355
0.115,0.225,0.305,0.355
0.115,0.225,0.305,0.355
0.115,0.2225,0.3075,0.355
0.1125,0.2225,0.3075,0.3575
0.1125,0.2225,0.3075,0.3575
0.1125,0.2225,0.3075,0.3575
0.1125,0.225,0.305,0.3575
0.1125,0.2275,0.3025,0.3575
0.11,0.2275,0.305,0.3575
0.11,0.2275,0.305,0.3575
0.11,0.2275,0.305,0.3575
0.11,0.2275,0.305,0.3575
0.11,0.2275,0.305,0.3575
0.11,0.2275,0.3075,0.355
0.11,0.2275,0.3075,0.355
0.1125,0.225,0.3075,0.355
0.11,0.225,0.31,0.355
0.11,0.225,0.31,0.355
0.11,0.2275,0.31,0.3525
0.1125,0.225,0.31,0.3525
0.1125,0.225,0.31,0.3525
0.1125,0.225,0.31,0.3525
0.1125,0.2225,0.31,0.355
0.1125,0.2225,0.31,0.355
0.115,0.2225,0.31,0.3525
0.115,0.22,0.31,0.355
0.115,0.22,0.3075,0.3575
0.115,0.22,0.305,0.36
0.1125,0.22,0.305,0.3625
0.1125,0.2225,0.3025,0.3625
0.1125,0.2225,0.305,0.36
0.1125,0.2225,0.3075,0.3575
0.1125,0.22,0.3075,0.36
0.1125,0.22,0.3075,0.36
0.1125,0.22,0.305,0.3625
0.1125,0.22,0.305,0.3625
0.1125,0.2225,0.3025,0.3625
0.1125,0.2225,0.3025,0.3625
0.1125,0.22,0.305,0.3625
0.1125,0.2225,0.305,0.36
0.1125,0.2225,0.3025,0.3625
0.1125,0.2225,0.305,0.36
0.1125,0.22,0.305,0.3625
0.1125,0.22,0.305,0.3625
0.115,0.2175,0.305,0.3625
0.115,0.2175,0.305,0.3625
0.115,0.22,0.3025,0.3625
0.115,0.22,0.305,0.36
0.115,0.22,0.305,0.36
0.1175,0.22,0.305,0.3575
0.1175,0.22,0.305,0.3575
0.1175,0.2225,0.3025,0.3575
0.1175,0.2225,0.3025,0.3575
0.1175,0.225,0.3,0.3575
0.1175,0.225,0.3025,0.355
0.1175,0.225,0.3,0.3575
0.12,0.225,0.2975,0.3575
0.1225,0.225,0.2975,0.355
0.1225,0.225,0.2975,0.355
0.1225,0.2275,0.295,0.355
0.1225,0.2275,0.295,0.355
0.1225,0.2275,0.295,0.355
0.125,0.225,0.295,0.355
0.125,0.2225,0.295,0.3575
0.125,0.2225,0.295,0.3575
0.125,0.2225,0.295,0.3575
0.125,0.2225,0.2925,0.36
0.125,0.2225,0.2925,0.36
0.125,0.2225,0.2925,0.36
0.125,0.225,0.29,0.36
0.125,0.2275,0.29,0.3575
0.1275,0.225,0.29,0.3575
0.1275,0.225,0.29,0.3575
0.1275,0.225,0.29,0.3575
0.1275,0.2275,0.2875,0.3575
0.13,0.2275,0.2875,0.355
0.13,0.225,0.2875,0.3575
0.13,0.225,0.2875,0.3575
0.13,0.225,0.29,0.355
0.13,0.2225,0.29,0.3575
0.13,0.2225,0.2875,0.36
0.13,0.2225,0.29,0.3575
0.13,0.22,0.2925,0.3575
0.13,0.22,0.29,0.36
0.13,0.22,0.29,0.36
0.13,0.22,0.2925,0.3575
0.13,0.22,0.2925,0.3575
0.13,0.22,0.295,0.355
0.13,0.2175,0.295,0.3575
0.1325,0.2175,0.295,0.355
0.1325,0.22,0.2925,0.355
0.1325,0.2175,0.2925,0.3575
0.1325,0.2175,0.2925,0.3575
0.1325,0.22,0.2925,0.355
0.1325,0.2225,0.2925,0.3525
0.1325,0.22,0.2925,0.355
0.1325,0.22,0.2925,0.355
0.1325,0.22,0.295,0.3525
0.1325,0.22,0.295,0.3525
0.1325,0.2225,0.2925,0.3525
0.1325,0.2225,0.29,0.355
0.1325,0.2225,0.29,0.355
0.1325,0.2225,0.2925,0.3525
0.1325,0.225,0.29,0.3525
0.1325,0.225,0.2875,0.355
0.1325,0.225,0.2875,0.355
0.1325,0.2275,0.285,0.355
0.135,0.225,0.285,0.355
0.135,0.2275,0.2825,0.355
0.1325,0.23,0.2825,0.355
0.1325,0.23,0.285,0.3525
0.1325,0.23,0.285,0.3525
0.13,0.2325,0.285,0.3525
0.13,0.2325,0.2875,0.35
0.13,0.23,0.2875,0.3525
